BOLD:ACQ9269
BOLD:AAL7347
BOLD:AAL7347
BOLD:AAN2571
BOLD:AFO2832
BOLD:ACQ9269
BOLD:AAL7347
BOLD:AAL7347
BOLD:AAY5741
BOLD:AAN2570
BOLD:ACU6701
BOLD:AGE3911
BOLD:AAP6893
BOLD:ACX7902
BOLD:AFB6916
BOLD:AAL7347
BOLD:AAP6889
BOLD:ABY0413
BOLD:ACJ8833
BOLD:AGG1347
BOLD:ACX3490
BOLD:AAP6893
BOLD:ACK5496
BOLD:ACL4462
BOLD:ACT4225
BOLD:ACX3490
BOLD:ADZ9960
BOLD:AFO2832
BOLD:AGH5495
BOLD:AGH5495
BOLD:AAL7347
BOLD:ACV2793
BOLD:ACQ6506
BOLD:ACC6768
BOLD:ACV2793
BOLD:ACC6768
BOLD:AGE3911
BOLD:ACQ6506
BOLD:AAN2570
BOLD:ADY6936
BOLD:ACC6768
BOLD:AGH5499
BOLD:AAP6893
BOLD:AAN2567
BOLD:ACC6768
BOLD:AGG2763
BOLD:ACC6768
BOLD:ACX3490
BOLD:AGH6273
BOLD:ACG2126
BOLD:ACL0779
BOLD:ACT4225
BOLD:ACT4225
BOLD:ACT4225
BOLD:ACT4225
BOLD:ACL0779
BOLD:ACU7300
BOLD:ACL0779
BOLD:ACT4225
BOLD:ACL0779
BOLD:ACT4225
BOLD:ACT4225
BOLD:ACT4225
BOLD:ACX3490
BOLD:ACL4462
BOLD:ACG2126
BOLD:AGG2763
BOLD:ADY6936
BOLD:ABY0413
BOLD:ACT4225
BOLD:AFA4039
BOLD:ACQ6506
BOLD:AAL7347
BOLD:ACC6120
BOLD:AGH6273
BOLD:AGH6273
BOLD:ACQ6506
BOLD:AEB0122
BOLD:ACQ6506
BOLD:ACQ6506
BOLD:ACI5524
BOLD:AGH6273
BOLD:AGH6273
BOLD:ACB9036
BOLD:ACX5643
BOLD:AGH5498
BOLD:ACX5643
BOLD:AFR6052
BOLD:AFR6052
BOLD:AFR6052
BOLD:ACJ0665
BOLD:AAN2571
BOLD:AAN2571
BOLD:AAN2570
BOLD:AAN2570
BOLD:AAN2571
BOLD:AAN2570
BOLD:ADY6936
BOLD:ACV2793
BOLD:ACC6768
BOLD:AAN2567
BOLD:ACC6768
BOLD:ACV2793
BOLD:ACC6768
BOLD:AAN2571
BOLD:ACV2793
BOLD:ACQ6506
BOLD:ACC6768
BOLD:ACC6768
BOLD:AAN2570
BOLD:AAN2571
BOLD:AAP6889
BOLD:ADD1030
BOLD:ACJ0665
BOLD:AGH5497
BOLD:ADY6936
BOLD:ACX3490
BOLD:ACU6673
BOLD:ACQ6506
BOLD:AGH5502
BOLD:AEA1346
BOLD:AGH5502
BOLD:ADY6936
BOLD:ACJ8833
BOLD:AGH5502
BOLD:AAL7347
BOLD:AAC4803
BOLD:AAC4803
BOLD:AAL7306
BOLD:AGE6969
BOLD:AGH5502
BOLD:ACL4996
BOLD:ACJ0665
BOLD:AGH5496
BOLD:ACQ6506
BOLD:AGH5496
BOLD:AEM4288
BOLD:AGE6969
BOLD:AGH5503
BOLD:ACT4225
BOLD:ACL0779
BOLD:ACT4225
BOLD:ACT4225
BOLD:ACT4225
BOLD:ACT4225
BOLD:AAN9202
BOLD:ADY6936
BOLD:ACU6673
BOLD:AAN2571
BOLD:ADY6936
BOLD:AAN2571
BOLD:ACJ0665
BOLD:AAN2571
BOLD:AFP2183
BOLD:AAN2571
BOLD:ACJ0665
BOLD:AAY5741
BOLD:ADY6936
BOLD:AFO2832
BOLD:AAL7347
BOLD:AAN2571
BOLD:AAN2570
BOLD:AAL7347
BOLD:AAL7347
BOLD:AEA1529
BOLD:AAN2571
BOLD:AEA1529
BOLD:ACC6768
BOLD:AGH5502
BOLD:AGH5501
BOLD:AGH6273
BOLD:ACJ8313
BOLD:ACC6768
BOLD:AFR6052
BOLD:AFR6052
BOLD:AGH5500
BOLD:AFR6052
BOLD:AFR6052
BOLD:AAN2571
BOLD:ACX5643
BOLD:AFR6052
BOLD:AFR6052
BOLD:AFR6052
BOLD:ACX5643
BOLD:AFR6052
BOLD:AGJ7077
BOLD:ADY6936
BOLD:ACJ8833
BOLD:ACT4225
BOLD:ACC6768
BOLD:ACC6768
BOLD:ACC6768
BOLD:AGJ9903
BOLD:ACQ6506
BOLD:AEA1346
BOLD:AAY5741
BOLD:ACQ6506
BOLD:ADY6936
BOLD:AAL7347
